Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day
05Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.1,alberto.ramirez@tec.globant.com,2023,6,5
06Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.91,alberto.ramirez@tec.globant.com,2023,6,6
07Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.22,alberto.ramirez@tec.globant.com,2023,6,7
08Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.51,alberto.ramirez@tec.globant.com,2023,6,8
09Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.33,alberto.ramirez@tec.globant.com,2023,6,9
12Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.84,alberto.ramirez@tec.globant.com,2023,6,12
13Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.8,alberto.ramirez@tec.globant.com,2023,6,13
14Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.49,alberto.ramirez@tec.globant.com,2023,6,14
15Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.87,alberto.ramirez@tec.globant.com,2023,6,15
16Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0,alberto.ramirez@tec.globant.com,2023,6,16
19Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0,alberto.ramirez@tec.globant.com,2023,6,19
20Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.28,alberto.ramirez@tec.globant.com,2023,6,20
21Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.89,alberto.ramirez@tec.globant.com,2023,6,21
22Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.82,alberto.ramirez@tec.globant.com,2023,6,22
23Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.12,alberto.ramirez@tec.globant.com,2023,6,23
26Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.22,alberto.ramirez@tec.globant.com,2023,6,26
27Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.36,alberto.ramirez@tec.globant.com,2023,6,27
28Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.12,alberto.ramirez@tec.globant.com,2023,6,28
29Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.74,alberto.ramirez@tec.globant.com,2023,6,29
30Jun23,maria.diaz@tec.globant.com,María Díaz,Quality Assurance Tester,Ssr,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,30
09Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.22,#N/A,2023,6,9
12Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.4,#N/A,2023,6,12
13Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.74,#N/A,2023,6,13
14Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.58,#N/A,2023,6,14
15Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.43,#N/A,2023,6,15
16Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,#N/A,2023,6,16
19Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,#N/A,2023,6,19
20Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.77,#N/A,2023,6,20
21Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.73,#N/A,2023,6,21
22Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.21,#N/A,2023,6,22
23Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.78,#N/A,2023,6,23
26Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.08,#N/A,2023,6,26
27Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.41,#N/A,2023,6,27
28Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,#N/A,2023,6,28
29Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.43,#N/A,2023,6,29
30Jun23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.4,#N/A,2023,6,30
02Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.52,alberto.ramirez@tec.globant.com,2023,2,2
03Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.28,alberto.ramirez@tec.globant.com,2023,2,3
07Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.27,alberto.ramirez@tec.globant.com,2023,2,7
08Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,2023,2,8
09Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.04,alberto.ramirez@tec.globant.com,2023,2,9
10Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.31,alberto.ramirez@tec.globant.com,2023,2,10
13Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.98,alberto.ramirez@tec.globant.com,2023,2,13
14Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.27,alberto.ramirez@tec.globant.com,2023,2,14
15Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4,alberto.ramirez@tec.globant.com,2023,2,15
16Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.9,alberto.ramirez@tec.globant.com,2023,2,16
17Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.72,alberto.ramirez@tec.globant.com,2023,2,17
20Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.79,alberto.ramirez@tec.globant.com,2023,2,20
21Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.44,alberto.ramirez@tec.globant.com,2023,2,21
22Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.32,alberto.ramirez@tec.globant.com,2023,2,22
23Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.08,alberto.ramirez@tec.globant.com,2023,2,23
24Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.78,alberto.ramirez@tec.globant.com,2023,2,24
27Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.79,alberto.ramirez@tec.globant.com,2023,2,27
28Feb23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.12,alberto.ramirez@tec.globant.com,2023,2,28
01Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.25,alberto.ramirez@tec.globant.com,2023,3,1
02Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.49,alberto.ramirez@tec.globant.com,2023,3,2
03Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.3,alberto.ramirez@tec.globant.com,2023,3,3
06Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.36,alberto.ramirez@tec.globant.com,2023,3,6
07Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.99,alberto.ramirez@tec.globant.com,2023,3,7
08Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.66,alberto.ramirez@tec.globant.com,2023,3,8
09Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.59,alberto.ramirez@tec.globant.com,2023,3,9
10Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.22,alberto.ramirez@tec.globant.com,2023,3,10
13Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.25,alberto.ramirez@tec.globant.com,2023,3,13
14Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.61,alberto.ramirez@tec.globant.com,2023,3,14
15Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.27,alberto.ramirez@tec.globant.com,2023,3,15
16Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.12,alberto.ramirez@tec.globant.com,2023,3,16
17Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.29,alberto.ramirez@tec.globant.com,2023,3,17
21Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.69,alberto.ramirez@tec.globant.com,2023,3,21
22Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,2023,3,22
23Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.48,alberto.ramirez@tec.globant.com,2023,3,23
24Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,3,24
27Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.79,alberto.ramirez@tec.globant.com,2023,3,27
28Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.9,alberto.ramirez@tec.globant.com,2023,3,28
29Mar23,juan.soto@tec.globant.com,Juan Soto,Quality Assurance Tester,Sr Level 1,CO/CUN/BOG,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.68,alberto.ramirez@tec.globant.com,2023,3,29
02Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,4.46,miguel.sandoval@tec.globant.com,2023,1,2
03Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.96,miguel.sandoval@tec.globant.com,2023,1,3
04Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.88,miguel.sandoval@tec.globant.com,2023,1,4
05Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.7,miguel.sandoval@tec.globant.com,2023,1,5
06Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.7,miguel.sandoval@tec.globant.com,2023,1,6
09Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,4.47,miguel.sandoval@tec.globant.com,2023,1,9
10Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,4.53,miguel.sandoval@tec.globant.com,2023,1,10
11Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.75,miguel.sandoval@tec.globant.com,2023,1,11
12Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.87,miguel.sandoval@tec.globant.com,2023,1,12
13Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.98,miguel.sandoval@tec.globant.com,2023,1,13
16Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,4.2,miguel.sandoval@tec.globant.com,2023,1,16
17Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,4.44,miguel.sandoval@tec.globant.com,2023,1,17
18Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0,miguel.sandoval@tec.globant.com,2023,1,18
19Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.72,miguel.sandoval@tec.globant.com,2023,1,19
20Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.91,miguel.sandoval@tec.globant.com,2023,1,20
23Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,4.52,miguel.sandoval@tec.globant.com,2023,1,23
24Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.86,miguel.sandoval@tec.globant.com,2023,1,24
25Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.65,miguel.sandoval@tec.globant.com,2023,1,25
26Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.65,miguel.sandoval@tec.globant.com,2023,1,26
27Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.75,miguel.sandoval@tec.globant.com,2023,1,27
30Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3,miguel.sandoval@tec.globant.com,2023,1,30
31Jan23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.37,miguel.sandoval@tec.globant.com,2023,1,31
01Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.74,miguel.sandoval@tec.globant.com,2023,2,1
02Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.76,miguel.sandoval@tec.globant.com,2023,2,2
03Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.63,miguel.sandoval@tec.globant.com,2023,2,3
07Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.12,miguel.sandoval@tec.globant.com,2023,2,7
08Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.58,miguel.sandoval@tec.globant.com,2023,2,8
09Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.26,miguel.sandoval@tec.globant.com,2023,2,9
10Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.18,miguel.sandoval@tec.globant.com,2023,2,10
13Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.42,miguel.sandoval@tec.globant.com,2023,2,13
14Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.02,miguel.sandoval@tec.globant.com,2023,2,14
15Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.26,miguel.sandoval@tec.globant.com,2023,2,15
16Feb23,pedro.aguayo@tec.globant.com,Pedro Aguayo,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.41,miguel.sandoval@tec.globant.com,2023,2,16
